"cod_universidad","des_universidad","anio","cod_capitulo","des_capitulo","cod_articulo","des_articulo","cod_concepto","des_concepto","cod_subconcepto","des_subconcepto","cod_partida","des_partida","cod_seccion","des_seccion","cod_servicio","des_servicio","cod_unidad_de_coste","des_unidad_de_coste","cod_organica_libre_1","des_organica_libre_1","cod_organica_libre_2","des_organica_libre_2","cod_grupo","des_grupo","cod_funcion","des_funcion","cod_subfuncion","des_subfuncion","cod_programa","des_programa","cod_subprograma","des_subprograma","fecha_referencia","credito_inicial","modificaciones","credito_total","gastos_comprometidos","obligaciones_reconocidas","pagos_netos"
"010","Universidad Complutense de Madrid","2015","2","Gastos Corrientes en Bienes y Servicios","21","Reparaciones, Mantenimiento y Conservación","212","Edificios y Otras Construcciones","21200","Edificios y Otras Construcciones","2120000","Edificios y Otras Construcciones","02","VR.PT.ECON.-GERENCIA","0203","SV. MANTTO. E INST.","(no informado)","(no informado)","(no informado)","(no informado)","(no informado)","(no informado)","6","Dirección y Gestión","60","Dirección y Gestión","600","Dirección y Gestión","6000","Dirección y Gestión","(no informado)","(no informado)","31122015","624500","6690,75","631190,75","905128,91","905128,91","517362,09"
"010","Universidad Complutense de Madrid","2015","2","Gastos Corrientes en Bienes y Servicios","21","Reparaciones, Mantenimiento y Conservación","213","Maquinaria, Instalaciones y Utillaje","21300","Maquinaria, Instalaciones y Utillaje","2130000","Maquinaria, Instalaciones y Utillaje","02","VR.PT.ECON.-GERENCIA","0203","SV. MANTTO. E INST.","(no informado)","(no informado)","(no informado)","(no informado)","(no informado)","(no informado)","6","Dirección y Gestión","60","Dirección y Gestión","600","Dirección y Gestión","6000","Dirección y Gestión","(no informado)","(no informado)","31122015","1792330,41","-105466,95","1686863,46","0","0","0"
"010","Universidad Complutense de Madrid","2015","2","Gastos Corrientes en Bienes y Servicios","21","Reparaciones, Mantenimiento y Conservación","213","Maquinaria, Instalaciones y Utillaje","21300","Maquinaria, Instalaciones y Utillaje","2130025","Instalaciones Técnic","02","VR.PT.ECON.-GERENCIA","0203","SV. MANTTO. E INST.","(no informado)","(no informado)","(no informado)","(no informado)","(no informado)","(no informado)","6","Dirección y Gestión","60","Dirección y Gestión","600","Dirección y Gestión","6000","Dirección y Gestión","(no informado)","(no informado)","31122015","0","0","0","1407199,86","1407199,86","919514,61"
"010","Universidad Complutense de Madrid","2015","2","Gastos Corrientes en Bienes y Servicios","21","Reparaciones, Mantenimiento y Conservación","218","Equipos de Telefonía","21800","Equipos de Telefonía","2180000","Equipos de Telefonia","02","VR.PT.ECON.-GERENCIA","0203","SV. MANTTO. E INST.","(no informado)","(no informado)","(no informado)","(no informado)","(no informado)","(no informado)","6","Dirección y Gestión","60","Dirección y Gestión","600","Dirección y Gestión","6000","Dirección y Gestión","(no informado)","(no informado)","31122015","35740,03","0","35740,03","34976,01","34976,01","26258,24"
"010","Universidad Complutense de Madrid","2015","2","Gastos Corrientes en Bienes y Servicios","22","Material, Suministros y Otros","220","Material Fungible de Oficina","22003","Fungibles de Informática","2200300","Fungibles de Informática","02","VR.PT.ECON.-GERENCIA","0203","SV. MANTTO. E INST.","(no informado)","(no informado)","(no informado)","(no informado)","(no informado)","(no informado)","6","Dirección y Gestión","60","Dirección y Gestión","600","Dirección y Gestión","6000","Dirección y Gestión","(no informado)","(no informado)","31122015","0","0","0","1432,07","1432,07","1432,07"
"010","Universidad Complutense de Madrid","2015","2","Gastos Corrientes en Bienes y Servicios","22","Material, Suministros y Otros","221","Suministros","22103","Combustible","2210300","Combustible","02","VR.PT.ECON.-GERENCIA","0203","SV. MANTTO. E INST.","(no informado)","(no informado)","(no informado)","(no informado)","(no informado)","(no informado)","6","Dirección y Gestión","60","Dirección y Gestión","600","Dirección y Gestión","6000","Dirección y Gestión","(no informado)","(no informado)","31122015","60000","0","60000","25385,49","25385,49","24183,63"
"010","Universidad Complutense de Madrid","2015","2","Gastos Corrientes en Bienes y Servicios","22","Material, Suministros y Otros","221","Suministros","22199","Otros Suministros","2219900","Otros Suministros","02","VR.PT.ECON.-GERENCIA","0203","SV. MANTTO. E INST.","(no informado)","(no informado)","(no informado)","(no informado)","(no informado)","(no informado)","6","Dirección y Gestión","60","Dirección y Gestión","600","Dirección y Gestión","6000","Dirección y Gestión","(no informado)","(no informado)","31122015","0","0","0","18076,33","18076,33","10295,27"
"010","Universidad Complutense de Madrid","2015","2","Gastos Corrientes en Bienes y Servicios","22","Material, Suministros y Otros","222","Comunicaciones","22201","Servicios Postales y Telegráficos","2220100","Servicios Postales y Telegráficos","02","VR.PT.ECON.-GERENCIA","0203","SV. MANTTO. E INST.","(no informado)","(no informado)","(no informado)","(no informado)","(no informado)","(no informado)","6","Dirección y Gestión","60","Dirección y Gestión","600","Dirección y Gestión","6000","Dirección y Gestión","(no informado)","(no informado)","31122015","0","0","0","353,4","353,4","188,48"
"010","Universidad Complutense de Madrid","2015","2","Gastos Corrientes en Bienes y Servicios","22","Material, Suministros y Otros","225","Tributos","22500","Tributos y Aranceles","2250000","Tributos y Aranceles","02","VR.PT.ECON.-GERENCIA","0203","SV. MANTTO. E INST.","(no informado)","(no informado)","(no informado)","(no informado)","(no informado)","(no informado)","6","Dirección y Gestión","60","Dirección y Gestión","600","Dirección y Gestión","6000","Dirección y Gestión","(no informado)","(no informado)","31122015","0","0","0","5109,01","5109,01","3845,12"
"010","Universidad Complutense de Madrid","2015","2","Gastos Corrientes en Bienes y Servicios","22","Material, Suministros y Otros","227","Trab. Realizados por Otras Empresas","22700","Trabajos de Limpieza y Aseo","2270000","Trabajos de Limpieza y Aseo","02","VR.PT.ECON.-GERENCIA","0203","SV. MANTTO. E INST.","(no informado)","(no informado)","(no informado)","(no informado)","(no informado)","(no informado)","6","Dirección y Gestión","60","Dirección y Gestión","600","Dirección y Gestión","6000","Dirección y Gestión","(no informado)","(no informado)","31122015","17000","0","17000","13069,81","13069,81","8524,9"
"010","Universidad Complutense de Madrid","2015","2","Gastos Corrientes en Bienes y Servicios","22","Material, Suministros y Otros","227","Trab. Realizados por Otras Empresas","22706","Estudios y Trabajos Técnicos","2270600","Estudios y Trabajos Técnicos","02","VR.PT.ECON.-GERENCIA","0203","SV. MANTTO. E INST.","(no informado)","(no informado)","(no informado)","(no informado)","(no informado)","(no informado)","6","Dirección y Gestión","60","Dirección y Gestión","600","Dirección y Gestión","6000","Dirección y Gestión","(no informado)","(no informado)","31122015","0","0","0","8859,54","8859,54","7178,05"
"010","Universidad Complutense de Madrid","2015","2","Gastos Corrientes en Bienes y Servicios","22","Material, Suministros y Otros","227","Trab. Realizados por Otras Empresas","22799","Otros Trabajos","2279900","Otros Trabajos","02","VR.PT.ECON.-GERENCIA","0203","SV. MANTTO. E INST.","(no informado)","(no informado)","(no informado)","(no informado)","(no informado)","(no informado)","6","Dirección y Gestión","60","Dirección y Gestión","600","Dirección y Gestión","6000","Dirección y Gestión","(no informado)","(no informado)","31122015","0","0","0","17502,4","17502,4","2272,66"
"010","Universidad Complutense de Madrid","2015","2","Gastos Corrientes en Bienes y Servicios","23","Indemnizaciones por Razón del Servicio","232","Locomoción","23200","Locomoción y traslado de personal","2320000","Desplazamiento transporte público","02","VR.PT.ECON.-GERENCIA","0203","SV. MANTTO. E INST.","(no informado)","(no informado)","(no informado)","(no informado)","(no informado)","(no informado)","6","Dirección y Gestión","60","Dirección y Gestión","600","Dirección y Gestión","6000","Dirección y Gestión","(no informado)","(no informado)","31122015","1000","0","1000","748,3","748,3","504,3"
"010","Universidad Complutense de Madrid","2015","6","Inversiones Reales","63","Inversión para Reposición","630","Inversión de Reposición","63001","Equipamiento de Reposición","6300100","Equipamiento de Reposición","02","VR.PT.ECON.-GERENCIA","0203","SV. MANTTO. E INST.","(no informado)","(no informado)","(no informado)","(no informado)","(no informado)","(no informado)","6","Dirección y Gestión","60","Dirección y Gestión","600","Dirección y Gestión","6000","Dirección y Gestión","(no informado)","(no informado)","31122015","10000","-2711,66","7288,34","0","0","0"
"010","Universidad Complutense de Madrid","2015","6","Inversiones Reales","63","Inversión para Reposición","630","Inversión de Reposición","63001","Equipamiento de Reposición","6300123","Equipamiento no Inventariable","02","VR.PT.ECON.-GERENCIA","0203","SV. MANTTO. E INST.","(no informado)","(no informado)","(no informado)","(no informado)","(no informado)","(no informado)","6","Dirección y Gestión","60","Dirección y Gestión","600","Dirección y Gestión","6000","Dirección y Gestión","(no informado)","(no informado)","31122015","0","0","0","2245,75","2245,75","2245,75"
"010","Universidad Complutense de Madrid","2015","6","Inversiones Reales","63","Inversión para Reposición","630","Inversión de Reposición","63001","Equipamiento de Reposición","6300125","Instalaciones Técnicas","02","VR.PT.ECON.-GERENCIA","0203","SV. MANTTO. E INST.","(no informado)","(no informado)","(no informado)","(no informado)","(no informado)","(no informado)","6","Dirección y Gestión","60","Dirección y Gestión","600","Dirección y Gestión","6000","Dirección y Gestión","(no informado)","(no informado)","31122015","0","0","0","2659,08","2659,08","0"
"010","Universidad Complutense de Madrid","2015","6","Inversiones Reales","63","Inversión para Reposición","630","Inversión de Reposición","63001","Equipamiento de Reposición","6300127","Utillaje","02","VR.PT.ECON.-GERENCIA","0203","SV. MANTTO. E INST.","(no informado)","(no informado)","(no informado)","(no informado)","(no informado)","(no informado)","6","Dirección y Gestión","60","Dirección y Gestión","600","Dirección y Gestión","6000","Dirección y Gestión","(no informado)","(no informado)","31122015","0","0","0","2383,51","2383,51","1107,87"
"010","Universidad Complutense de Madrid","2015","2","Gastos Corrientes en Bienes y Servicios","21","Reparaciones, Mantenimiento y Conservación","213","Maquinaria, Instalaciones y Utillaje","21300","Maquinaria, Instalaciones y Utillaje","2130000","Maquinaria, Instalaciones y Utillaje","02","VR.PT.ECON.-GERENCIA","0203","SV. MANTTO. E INST.","(no informado)","(no informado)","(no informado)","(no informado)","(no informado)","(no informado)","7","Servicios a la Comunidad Universitaria","70","Servicios a la Comunidad Universitaria","700","Servicios a la Comunidad Universitaria","7000","Servicios a la Comunidad Universitaria","(no informado)","(no informado)","31122015","270376,54","-5977,21999999997","264399,32","0","0","0"
"010","Universidad Complutense de Madrid","2015","2","Gastos Corrientes en Bienes y Servicios","21","Reparaciones, Mantenimiento y Conservación","213","Maquinaria, Instalaciones y Utillaje","21300","Maquinaria, Instalaciones y Utillaje","2130025","Instalaciones Técnic","02","VR.PT.ECON.-GERENCIA","0203","SV. MANTTO. E INST.","(no informado)","(no informado)","(no informado)","(no informado)","(no informado)","(no informado)","7","Servicios a la Comunidad Universitaria","70","Servicios a la Comunidad Universitaria","700","Servicios a la Comunidad Universitaria","7000","Servicios a la Comunidad Universitaria","(no informado)","(no informado)","31122015","0","0","0","264399,32","264399,32","193673,96"
"010","Universidad Complutense de Madrid","2015","1","Gastos de Personal","13","Personal de Laboral","130","Personal Laboral Fijo","13000","Ret. Básicas PAS Laboral Fijo","1300000","Ret. Básicas PAS Laboral Fijo","02","VR.PT.ECON.-GERENCIA","0208","SV. NÓM Y SS. P. LAB","(no informado)","(no informado)","(no informado)","(no informado)","(no informado)","(no informado)","6","Dirección y Gestión","60","Dirección y Gestión","600","Dirección y Gestión","6000","Dirección y Gestión","(no informado)","(no informado)","31122015","36049296,69","0","36049296,69","35310944,15","35310944,15","35310944,15"
"010","Universidad Complutense de Madrid","2015","1","Gastos de Personal","13","Personal de Laboral","130","Personal Laboral Fijo","13001","Otras Remuner. PAS Laboral Fijo","1300100","Otras Remuner. PAS Laboral Fijo","02","VR.PT.ECON.-GERENCIA","0208","SV. NÓM Y SS. P. LAB","(no informado)","(no informado)","(no informado)","(no informado)","(no informado)","(no informado)","6","Dirección y Gestión","60","Dirección y Gestión","600","Dirección y Gestión","6000","Dirección y Gestión","(no informado)","(no informado)","31122015","4858215,78","0","4858215,78","4811374,77","4811374,77","4811374,77"
